btp;desc
2300016965;KR OTOMATIS LLG-CIMB NIAGA PT.KURETAKESO HOTE WT/GDI-IND0/2025/0 5/1077404 20250530 1313501336
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002021 11PI000 2625 052325 B H55 0
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202506100951 171522
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-22925 INV: 52 10403230
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250610081100688 3
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 9485.00000
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202506100951 171522
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS POT JASA PROMO PER IODE APR 11.677. 200
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA CV.REMPAH TANI BER Faktur no. N874365 4
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA CV.REMPAH TANI BER Faktur no. N862847 0
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090018098 BIL L0090018097
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L Whipcream 202506 121136361636
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202506121802295330
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025061308 41248270
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025010808-5210419 527
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 10933.0000 0
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 10977.0000 0
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007646 A000152 78 061025 B I245
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300018157;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-23072 INV: 52 10411318
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090019078 BIL L0090019077
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025061908 31346767
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300004640;KR OTOMATIS LLG-CIMB NIAGA PT.JCO DONUT AND C 202506161120190558
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025011386-KWT/GDI -INDO/2025/0
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202506250956 403913
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002112 11PI000 2801 061625 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002112 11PI000 2799 061625 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002112 11PI000 2802 061625 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002112 11PI000 2800 061625 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002112 11PI000 2798 061625 B I24 5
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV121041105 Beli S tock Susu Freshmi lk 20250626
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250626133116853 8
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025012056-5210430 041
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2025063 01050367840
2300004640;KR OTOMATIS LLG-CIMB NIAGA PT.JCO DONUT AND C 202506231020087792
2300005337;KR OTOMATIS LLG-CIMB NIAGA PT.SUMMARECON AGUN PEMBAYARAN KKG
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 12328.0000 0
2300000875;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202507010922 148460
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 12384.0000 0
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS pot rafaksi promo mei 2025 9.523.9 11
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007656 A000153 24 061625 B I245
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002128 11PI000 2864 062325 B I24 5
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002128 11PI000 2863 062325 B H55 0
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202507021722184567
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025012055-5210437 543
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250703140425183 4
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025070407 19412243
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012// 5210410831( 911040) 521041109 2 20250626
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 13794.0000 0
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-23133 INV: 52 10421804
2300017084;KR OTOMATIS LLG-CIMB NIAGA SYA PT.ESPAY DEBIT IND EDIK-23256 INV: 52 10440398
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002143 11PI000 2921 063025 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002143 11PI000 2975 070425 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002143 11PI000 2971 070425 B H55 0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002143 11PI000 2922 063025 B H55 0
2300006554;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090023124 BIL L0090023123
2300000875;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202507100951 478130
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300000875;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH NV1210456023 Beli Stock Susu Freshm ilk 20250710
2300009192;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210422772, 521042 2773, 5210428521, 521
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300000875;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202507100951 478130
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025070918 04491638
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250710152738424 4
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300011989;KR OTOMATIS LLG-CIMB NIAGA PT.MAKO ANUGERAH K 202507071050404110
2300016731;KR OTOMATIS LLG-CIMB NIAGA SYA PT.BERKAH KAYARASA Faktur no. 5222500 525
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 14728.0000 0
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025012751-5210450 007
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 15237.0000 0
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300006554;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090023082 BIL L0090023081
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025071707 38291108
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250717143246676 7
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2000000373;KR OTOMATIS LLG-CIMB NIAGA PT.AGEL LANGGENG Inv No. 5210423316 , 5210429792
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 16781.0000 0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002163 11PI000 3025 071125 B I24 5
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 16704.0000 0
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002163 11PI000 3024 071125 B H55 0
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090024229 BIL L0090024228
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025013947-5210458 589
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L 202507241603531946
2300000875;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202507250939 352971
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300016371;KR OTOMATIS LLG-CIMB NIAGA PT.FKS MANAGEMENT
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025013949-5210464 070
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2025072 81547070229
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202507281843424717
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002181 11PI000 3098 071825 B I24 5
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA CV.REMPAH TANI BER Faktur no. N884024 8
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002181 11PI000 3099 071825 B H55 0
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090025759 BIL L0090025758
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250731133517774 1
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA CV.REMPAH TANI BER INV No N8934644
refund;KR OTOMATIS LLG-CIMB NIAGA PT.GREENFIELDS IND PG_TXN: 2025100000 915702.2025100000 9157
2300005337;KR OTOMATIS LLG-CIMB NIAGA PT.SUMMARECON AGUN PEMBAYARAN DARI KK G
2300004640;KR OTOMATIS LLG-CIMB NIAGA PT.JCO DONUT AND C 202507281135128708
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012// 5210443410( 2277600) 202507290 852137968
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 18631.0000 0
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 18530.0000 0
2300006554;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090026342 BIL L0090026341
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202508061912565243
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002192 11PI000 3227 080125 B I24 5
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002192 11PI000 3181 072525 B I24 5
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025014464-5210471 732
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002192 11PI000 3180 072525 B H55 0
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250807132838025 0
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Stock Susu 1L 202508071152467378
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300006328;KR OTOMATIS LLG-CIMB NIAGA PT.ANUGRAH BERKAT
2300000875;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202508110922 100272
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 19726.0000 0
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202508111917313945
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 19724.0000 0
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007709 A000154 22 071625 B I245
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA CV.REMPAH TANI BER Faktur no. N906997 9
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090027664 BIL L0090027663
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025014465-5210479 805
2300009192;KR OTOMATIS LLG-CIMB NIAGA PT.CLASSIC FINE FO 5210457200, 521045 7201
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250814134753795 0
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300011989;KR OTOMATIS LLG-CIMB NIAGA PT.MAKO ANUGERAH K 202508111135257665
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025015316-K002000 13775
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300003727;KR OTOMATIS LLG-CIMB NIAGA SYA PT.FRUIT LAND
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300004580;KR OTOMATIS LLG-CIMB NIAGA CV.ALL FRESH
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300003947;KR OTOMATIS LLG-CIMB NIAGA CV.AGROPOLITAN NUS
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 21049.0000 0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002212 11PI000 3292 080825 B I24 5
2300013695;KR OTOMATIS LLG-CIMB NIAGA PT.KUDO TEKNOLOGI PG_TXN: 21098.0000 0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002212 11PI000 3291 080825 B H55 0
2300006554;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090028589 BIL L0090028588
2300016371;KR OTOMATIS LLG-CIMB NIAGA PT.FKS MANAGEMENT
2300001053;KR OTOMATIS LLG-CIMB NIAGA PT.VICTORY RETAILI REENFIELDS PPY GDS 20250821145843714 7
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA
2300000875;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202508250941 075701
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300004640;KR OTOMATIS LLG-CIMB NIAGA PT.JCO DONUT AND C 202508191025293661
2300000875;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202508250941 075701
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202508251320078328
REFUND;KR OTOMATIS LLG-CIMB NIAGA PT.GREENFIELDS IND PG_TXN: 2025100001 047602.2025100001 0476
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002222 11PI000 3370 081525 B H55 0
2300006333;KR OTOMATIS LLG-CIMB NIAGA PT.PUJI SURYA INDA GF
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090029845 BIL L0090029844
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025082711 28368898
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025015336-5210490 739
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002233 11PI000 3484 082525 B I24 5
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Freshmilk dan Whipcream 20250828 1154419542
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002235 11PI000 3371 081525 B I24 5
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025018539-5210526 159
2300002072;KR OTOMATIS LLG-CIMB NIAGA PT.INDAH SEJAHTERA
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090035511 BIL L0090035510
2300002072;KR OTOMATIS LLG-CIMB NIAGA PT.INDAH SEJAHTERA
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025091817 02410984
2300002072;KR OTOMATIS LLG-CIMB NIAGA PT.INDAH SEJAHTERA
2300018398;KR OTOMATIS LLG-CIMB NIAGA PT.SUMMARECON AGUN PEMBAYARAN DARI KK G
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002305 11PI000 3774 091925 B I24 5
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090032696 BIL L0090032695
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025091114 09428327
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300018398;KR OTOMATIS LLG-CIMB NIAGA SUMMARECON AGUNG T PEMBAYARAN KKG 02/ 01/2024 
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA GF MILK
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025017598-5210512 893
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002289 11PI000 3681 091525 B I24 5
2300000925;KR OTOMATIS LLG-CIMB NIAGA PT.PRIMA ISMAYA SE BILL0090034438 BIL L0090034437
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007775 A000155 49 082825 B I245
2300018398;KR OTOMATIS LLG-CIMB NIAGA PT.SUMMARECON AGUN PEMBAYARAN DARI KK G
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 046768 20250930180 3577305
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 045422 20250930180 3577305
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002305 11PI000 3772 091925 B H55 0
2300000727;KR OTOMATIS LLG-CIMB NIAGA PT.BAKTIABADI INTI
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P PAYMENT FROM AVENZ EL HOTEL 202509251 111458184
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA FRESH MILK AND WHI PPING CREAM
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH 210528519 Pembelia n Freshmilk 202510 021054086031
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025016740-KWT/GDI -INDO/2025/0
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002273 11PI000 3626 090925 B I24 5
2300004640;KR OTOMATIS LLG-CIMB NIAGA PT.JCO DONUT AND C 202509151000146703
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA FRESH MILK
2300017882;KR OTOMATIS LLG-CIMB NIAGA PT.MAKEN BANSAN CA FRESH MILK
2300016045;KR OTOMATIS LLG-CIMB NIAGA PT.KREASI ANUGRAH eli Freshmilk 2025 09111042179881
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002268 11PI000 3553 090225 B I24 5
2300015447;KR OTOMATIS LLG-CIMB NIAGA PT.KARTA MAS KENCA 202509111651224804
2000000373;KR OTOMATIS LLG-CIMB NIAGA PT.AGEL LANGGENG Inv No. 5210484236
2300016371;KR OTOMATIS LLG-CIMB NIAGA PT.FKS MANAGEMENT 5210497867
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025017739-5210518 601
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 45422 202509092301 486405
2300009976;KR OTOMATIS LLG-CIMB NIAGA PT.RUANG MAHA KARY 0000002256 11PI000 3552 090225 B H55 0
2000000373;KR OTOMATIS LLG-CIMB NIAGA PT.AGEL LANGGENG Inv No. 5210486839
2300014826;KR OTOMATIS LLG-CIMB NIAGA ARGHA KARYA PRIMA KWT/GDI-INDO/2024/ 01/889742
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA ANUGRAH BERKAT AND
2300000925;KR OTOMATIS LLG-CIMB NIAGA PRIMA ISMAYA SEJAH BILL0010722385 BIL L0010722384 
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5620 INV: 5222 413099 
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5618 INV: 5222 407982 
2300000168;KR OTOMATIS LLG-CIMB NIAGA SARI RASA NUSANTAR 2024002998-5222405 658 
2300009056;KR OTOMATIS LLG-CIMB NIAGA SYA SUKSES BERSAMA SEL 5222266328 PO 7096 CL KMG 
