btp;desc
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300003940;KR OTOMATIS LLG-HSBC INDONESIA PT PANGANSARI UTAM
2300000970;KR OTOMATIS LLG-HSBC INDONESIA PT SARI ICECREAM I GREENFIELDS INDONE SIA|4507083861
2300016792;KR OTOMATIS LLG-HSBC INDONESIA PT BUHLER INDONESI 4 KWITANSI
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300003860;KR OTOMATIS LLG-HSBC INDONESIA PT SARI FOOD LESTA PEMB. MILK
2300001334;KR OTOMATIS LLG-HSBC INDONESIA PT SARI COFFEE IND PT GREENFIELDS IND ONESIA|4507121300
2300003860;KR OTOMATIS LLG-HSBC INDONESIA PT SARI FOOD LESTA PEMB. MILK
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300003940;KR OTOMATIS LLG-HSBC INDONESIA PT PANGANSARI UTAM
2300016408;KR OTOMATIS LLG-HSBC INDONESIA PT BLUM FURNITURE NOTPROVIDED * ADVI CE 2000001036
2300006653;KR OTOMATIS LLG-HSBC INDONESIA PT BUMI BERKAH BOG
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300016711;KR OTOMATIS LLG-HSBC INDONESIA PT PRETZELINDO SUK UHT FULL CREAM
2300001682;KR OTOMATIS LLG-HSBC INDONESIA PT SARI PIZZA INDO PT GREENFIELDS IND ONESIA|4507133591
